time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0693543282679,0.294926640785,11.781673749,0.115873321215,6.28028602667,0.0,0.144680149841,0.778490493869,2.83265965726,0.0663385209098,0.0476890955465,0.0,455.54316854751164,454.66744682284553,455.9336462847711,454.93094522866073
1.3800000000000008,0.0780848895588,0.344115595199,11.9552151001,0.119493254405,0.000117745353126,0.0,0.146026646351,0.861494510726,2.95167510205,0.044266007795,0.0550231408665,0.0,451.92725526133415,452.5195563635066,453.3954984903769,451.62106997241926
1.4400000000000008,0.0868315435864,0.398071656335,12.1335449776,0.122253926749,0.00362593384333,0.0,0.145207559908,0.937264467782,2.99249084975,0.0492901802618,0.0645966407841,0.0,427.54352694969026,428.36093198490033,428.2723166571739,428.7007705579766
1.5000000000000009,0.0954558972466,0.456735378898,12.3152161533,0.125413093051,0.00796174975031,0.0,0.141864212506,1.01845041467,3.06295865705,0.0586461602993,0.0843415293459,0.0,437.33073359474486,438.97629666022976,437.864696577391,438.6441952544496
1.560000000000001,0.10378411399,0.520398139324,12.501629045,0.129362487306,0.0134314029138,0.0,0.135210646466,1.10396698447,3.15047783856,0.0772783682481,0.102148685723,0.0,443.38444618386933,444.85188429037186,443.52881433396175,445.0595882715301
1.620000000000001,0.111575987379,0.589464972299,12.6947529491,0.133622335605,0.0193617606217,0.0,0.12387045373,1.19866818627,3.28648465526,0.0538824445466,0.0912333418437,0.0,460.155846820233,459.2989329776912,461.22364714113485,459.3756486558222
1.680000000000001,0.118572284178,0.664213735284,12.8954083908,0.136479250916,0.0249879165883,0.0,0.108762842793,1.29320498852,3.40159218717,0.0305485435011,0.098408543501,0.0,454.4716321908817,455.05359472189275,455.38987993822286,453.52073644842096
1.740000000000001,0.124624006479,0.744248970333,13.0997940852,0.138513987832,0.0306555785965,0.0,0.0924437848187,1.37477293393,3.41116398023,0.0399083894916,0.0850957294566,0.0,422.2031347977632,421.0609323329502,421.1354132473472,421.9448070236294
1.8000000000000012,0.129472363406,0.829753251084,13.3086240904,0.140735976167,0.0360795035255,0.0,0.068609595465,1.47552335586,3.5493087616,0.0305550432331,0.0993135479142,0.0,462.07021972645595,463.19615904390395,463.384809235878,462.64949837128853
1.8600000000000012,0.132795559111,0.92123906627,13.5250034839,0.142335692962,0.0419367283491,0.0,0.0415586829617,1.57409199401,3.66287698952,0.0174446000912,0.094001764564,0.0,456.7989508292303,456.3830279380524,456.68302483561837,455.6361648793008
1.9200000000000013,0.134542388152,1.01810097104,13.7442732942,0.143368439639,0.0474698150374,0.0,0.0161904705595,1.65469224848,3.64610170201,0.0167440743897,0.0883912273769,0.0,416.2576707042693,415.774153919964,414.25435700439215,414.1926934682627
1.9800000000000013,0.134611854251,1.11998657723,13.9637595038,0.144327316287,0.0531129472502,0.0,-0.0143714619606,1.74152644317,3.66994803158,0.0144103791332,0.103471556446,0.0,427.91087578032165,429.2005372681777,429.06667491136847,428.86840554701047
2.0400000000000014,0.132492236082,1.22774670973,14.1891755124,0.145052198025,0.059823715876,0.0,-0.0569868350383,1.85042990333,3.84322649734,0.00696091518229,0.124793974086,0.0,474.264501418607,475.90945009613586,476.82640583563574,476.2568103206292
2.1000000000000014,0.127788783341,1.34173302907,14.4228343684,0.14530708348,0.067181106297,0.0,-0.100535690171,1.94903969734,3.94494221816,-0.00182051555009,0.117888822159,0.0,456.18345101945954,455.64487129389573,455.44364961786755,454.74063729105995
2.1600000000000015,0.120373713425,1.46151570791,14.6618124515,0.144821851878,0.0742999437937,0.0,-0.147314955425,2.04359047533,4.02062773805,-0.0251601790138,0.120121264169,0.0,448.343358929299,448.53723038000476,449.1319271473725,447.2348788292188
2.2200000000000015,0.109902470113,1.5871462037,14.9067052217,0.143037835211,0.0815945414746,0.0,-0.20245691105,2.14378828739,4.14193509332,-0.040958530882,0.124336511594,0.0,463.67379147335186,464.0175215082707,463.25938685396557,462.01508156343726
2.2800000000000016,0.0957602019918,1.71908448513,15.1613101454,0.14070891301,0.0889135066418,0.0,-0.269754532275,2.25368799082,4.34403492623,-0.0348418377801,0.116807846338,0.0,488.72235810098056,488.17280828531415,488.07696481618916,488.5326933729639
2.3400000000000016,0.0778712102309,1.85682908151,15.4229368569,0.138263036355,0.0968533817284,0.0,-0.327231846709,2.33750105797,4.37664981046,-0.0565235560711,0.152648323855,0.0,435.46194225274934,438.4656664970412,440.48596785468123,438.68806262493865
2.4000000000000017,0.0563455492623,1.99958311742,15.6868385885,0.13495588264,0.106295954252,0.0,-0.39114696398,2.42054776618,4.41982168963,-0.0524499419673,0.165454230527,0.0,441.8479462854466,442.9259898647144,441.6995258089032,442.03332329297285
2.4600000000000017,0.030387791397,2.14775412815,15.9571050367,0.131969731373,0.115847549325,0.0,-0.47513424909,2.51796061911,4.58824371124,-0.0448861772731,0.142175913392,0.0,481.27985860047835,479.5361759654037,481.7316927070129,482.3020007342045
